cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,category
457,35.35491103202847,534,15.189008642602948,104.0,4.39,Server
457,35.35491103202847,280,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
456,35.35491103202847,566,15.189008642602948,22.0,20.72,Laptop
456,35.35491103202847,286,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
455,35.35491103202847,291,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
453,6.93,579,8.85,31.0,14.62,Laptop
453,35.35491103202847,278,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
451,35.35491103202847,578,15.189008642602948,68.0,6.63,Server
450,35.35491103202847,667,15.189008642602948,31.0,14.53,Laptop
450,35.35491103202847,540,15.189008642602948,4.3,104.63,Laptop
450,35.35491103202847,320,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
449,35.35491103202847,282,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
448,35.35491103202847,229,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
445,35.35491103202847,500,15.189008642602948,10.0,44.5,Laptop
445,11.41,613,15.73,35.0,12.71,Desktop
444,35.35491103202847,846,15.189008642602948,35.0,12.67,Laptop
443,35.35491103202847,293,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
442,35.35491103202847,528,15.189008642602948,18.0,24.53,Desktop
442,35.35491103202847,522,15.189008642602948,18.0,24.58,Laptop
438,35.35491103202847,575,15.189008642602948,34.0,12.88,Laptop
436,22.97,525,27.65,31.0,14.07,Laptop
436,35.35491103202847,272,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
434,35.35491103202847,259,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
433,35.35491103202847,353,15.189008642602948,10.0,43.31,Desktop
432,35.35491103202847,338,15.189008642602948,8.0,54.0,Laptop
432,35.35491103202847,258,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
431,35.35491103202847,530,15.189008642602948,18.0,23.93,Laptop
430,4.78,489,5.44,45.0,9.55,Desktop
429,35.35491103202847,319,15.189008642602948,6.5,66.06,Laptop
428,35.35491103202847,487,15.189008642602948,104.0,4.12,Server
428,35.35491103202847,234,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
426,4.26,739,7.39,35.0,12.17,Desktop
425,35.35491103202847,607,15.189008642602948,103.0,4.12,Server
425,35.35491103202847,184,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
424,35.35491103202847,314,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
423,35.35491103202847,508,15.189008642602948,95.0,4.46,Desktop
422,35.35491103202847,498,15.189008642602948,18.0,23.42,Laptop
421,23.4,475,26.38,45.0,9.36,Desktop
420,3.0,512,3.66,7.5,55.98,Laptop
416,35.35491103202847,428,15.189008642602948,45.0,9.25,Desktop
416,35.35491103202847,454,15.189008642602948,18.0,23.09,Laptop
415,35.35491103202847,179,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
412,19.63,430,20.49,45.0,9.16,Desktop
412,8.23,462,9.25,45.0,9.14,Desktop
409,21.52,851,44.8,34.8,11.74,Laptop
409,35.35491103202847,277,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
408,3.4,613,5.11,31.0,13.15,Laptop
408,35.35491103202847,311,15.189008642602948,10.0,40.78,Desktop
407,35.35491103202847,328,15.189008642602948,9.0,45.21,Laptop
405,35.35491103202847,425,15.189008642602948,10.0,40.52,Laptop
405,35.35491103202847,191,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
404,6.22,505,7.77,104.0,3.89,Desktop
404,35.35491103202847,578,15.189008642602948,15.0,26.91,Laptop
404,4.16,292,3.01,13.0,31.11,Desktop
404,35.35491103202847,603,15.189008642602948,31.0,13.03,Laptop
403,0.47,643,0.76,110.0,3.67,Server
400,35.35491103202847,455,15.189008642602948,35.0,11.43,Laptop
400,14.81,389,14.42,45.0,8.89,Desktop
400,35.35491103202847,221,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
400,35.35491103202847,634,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
400,35.35491103202847,163,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
399,35.35491103202847,310,15.189008642602948,13.0,30.68,Desktop
399,35.35491103202847,254,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
399,35.35491103202847,273,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
396,4.95,568,7.1,45.0,8.8,Laptop
396,35.35491103202847,264,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
396,35.35491103202847,272,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
394,4.38,435,4.83,89.0,4.42,Desktop
393,1.11,471,1.34,85.3,4.6,Server
393,35.35491103202847,213,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
393,0.46,594,0.7,110.0,3.57,Server
392,35.35491103202847,443,15.189008642602948,85.3,4.6,Server
392,35.35491103202847,608,15.189008642602948,17.0,23.05,Laptop
391,35.35491103202847,295,15.189008642602948,3.9,100.34,Laptop
390,35.35491103202847,458,15.189008642602948,18.0,21.66,Laptop
387,35.35491103202847,442,15.189008642602948,15.0,25.81,Desktop
387,14.89,472,18.17,12.0,32.25,Laptop
385,5.47,370,5.26,6.0,64.14,Desktop
385,35.35491103202847,572,15.189008642602948,115.0,3.35,Desktop
384,35.35491103202847,469,15.189008642602948,35.0,10.98,Laptop
384,35.35491103202847,572,15.189008642602948,31.0,12.39,Laptop
384,35.35491103202847,497,15.189008642602948,31.0,12.39,Laptop
382,35.35491103202847,583,15.189008642602948,31.0,12.33,Laptop
382,35.35491103202847,276,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
382,35.35491103202847,238,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
379,35.35491103202847,434,15.189008642602948,13.0,29.14,Laptop
379,9.48,869,21.76,25.0,15.16,Laptop
375,3.75,429,4.29,89.0,4.21,Laptop
375,35.35491103202847,519,15.189008642602948,103.0,3.64,Server
375,35.35491103202847,477,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
374,35.35491103202847,497,15.189008642602948,95.0,3.93,Desktop
374,35.35491103202847,165,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
372,35.35491103202847,425,15.189008642602948,18.0,20.66,Laptop
372,35.35491103202847,712,15.189008642602948,65.0,5.72,Desktop
371,35.35491103202847,168,15.189008642602948,8.0,46.43,Desktop
371,35.35491103202847,674,15.189008642602948,17.0,21.81,Laptop
368,7.37,444,8.88,35.0,10.52,Desktop
365,5.21,498,7.12,31.0,11.76,Laptop
365,35.35491103202847,278,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
364,24.24,377,25.13,62.0,5.86,Desktop
362,35.35491103202847,812,15.189008642602948,25.0,14.48,Laptop
362,35.35491103202847,801,15.189008642602948,31.0,11.69,Laptop
360,24.03,422,28.17,62.0,5.81,Desktop
360,35.35491103202847,245,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
359,35.35491103202847,402,15.189008642602948,18.0,19.96,Laptop
358,11.93,717,23.89,20.0,17.89,Desktop
357,14.86,728,30.34,20.0,17.83,Desktop
357,35.35491103202847,458,15.189008642602948,22.0,16.23,Laptop
356,35.35491103202847,485,15.189008642602948,81.5,4.37,Laptop
356,35.35491103202847,426,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
356,35.35491103202847,244,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
355,35.35491103202847,196,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
354,35.35491103202847,253,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
349,23.32,551,36.89,45.0,7.75,Desktop
349,21.81,511,31.94,31.0,11.26,Laptop
348,35.35491103202847,501,15.189008642602948,15.0,23.2,Laptop
348,2.18,530,3.31,31.0,11.23,Laptop
347,35.35491103202847,529,15.189008642602948,31.0,11.19,Laptop
347,35.35491103202847,155,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
346,9.88,400,11.43,67.0,5.16,Server
346,35.35491103202847,265,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
345,35.35491103202847,345,15.189008642602948,10.0,34.51,Laptop
345,35.35491103202847,230,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
344,35.35491103202847,431,15.189008642602948,31.0,11.09,Laptop
344,35.35491103202847,552,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
343,35.35491103202847,220,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
341,35.35491103202847,456,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
340,3.4,565,5.65,62.0,5.49,Laptop
340,2.27,568,3.79,62.0,5.48,Laptop
338,35.35491103202847,349,15.189008642602948,25.0,13.53,Laptop
338,28.15,587,48.91,62.37555732484076,121.6232388535032,Laptop
337,35.35491103202847,838,15.189008642602948,25.0,13.5,Laptop
337,35.35491103202847,206,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
336,35.35491103202847,662,15.189008642602948,35.0,9.61,Laptop
335,3.89,282,3.28,8.5,39.4,Laptop
335,35.35491103202847,394,15.189008642602948,4.3,77.9,Laptop
335,35.35491103202847,735,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
335,35.35491103202847,463,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
334,12.86,510,19.61,35.0,9.55,Laptop
334,35.35491103202847,735,15.189008642602948,31.0,10.77,Laptop
334,35.35491103202847,166,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
333,35.35491103202847,337,15.189008642602948,22.0,15.12,Desktop
333,35.35491103202847,432,15.189008642602948,81.5,4.08,Laptop
332,35.35491103202847,242,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
332,35.35491103202847,214,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
330,35.35491103202847,519,15.189008642602948,31.0,10.65,Laptop
330,35.35491103202847,490,15.189008642602948,31.0,10.65,Laptop
328,35.35491103202847,207,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
326,35.35491103202847,561,15.189008642602948,82.0,3.97,Desktop
326,35.35491103202847,400,15.189008642602948,81.5,4.0,Laptop
326,35.35491103202847,218,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
324,35.35491103202847,224,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
323,35.35491103202847,292,15.189008642602948,3.5,92.35,Laptop
323,35.35491103202847,237,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
321,35.35491103202847,455,15.189008642602948,25.0,12.84,Laptop
320,35.35491103202847,493,15.189008642602948,31.0,10.32,Desktop
319,35.35491103202847,204,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
316,10.55,376,12.56,67.0,4.72,Server
316,35.35491103202847,427,15.189008642602948,10.0,31.6,Laptop
315,35.35491103202847,379,15.189008642602948,25.0,12.6,Laptop
315,15.74,394,19.68,62.0,5.08,Desktop
315,9.02,509,14.56,45.0,7.01,Desktop
315,35.35491103202847,447,15.189008642602948,115.0,2.74,Desktop
315,35.35491103202847,281,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
313,35.35491103202847,388,15.189008642602948,35.0,8.95,Desktop
313,35.35491103202847,549,15.189008642602948,81.9,3.82,Desktop
313,35.35491103202847,338,15.189008642602948,62.0,5.04,Laptop
313,35.35491103202847,596,15.189008642602948,65.0,4.81,Desktop
312,35.35491103202847,213,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
310,35.35491103202847,223,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
309,35.35491103202847,359,15.189008642602948,9.0,34.36,Laptop
308,35.35491103202847,190,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
308,35.35491103202847,290,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
307,35.35491103202847,553,15.189008642602948,30.0,10.25,Laptop
304,35.35491103202847,395,15.189008642602948,7.0,43.45,Laptop
303,15.13,506,25.31,89.0,3.4,Desktop
302,35.35491103202847,613,15.189008642602948,12.0,25.15,Laptop
302,35.35491103202847,724,15.189008642602948,25.0,12.08,Laptop
301,3.01,508,5.08,45.0,6.68,Desktop
301,5.47,613,11.16,31.0,9.7,Laptop
300,35.35491103202847,354,15.189008642602948,9.0,33.29,Laptop
300,35.35491103202847,190,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
298,4.58,383,5.89,62.0,4.8,Desktop
298,35.35491103202847,206,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
298,35.35491103202847,592,15.189008642602948,12.0,24.81,Laptop
295,2.95,375,3.75,89.0,3.32,Laptop
295,35.35491103202847,512,15.189008642602948,110.7,2.67,Desktop
294,35.35491103202847,391,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
294,35.35491103202847,181,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
294,35.35491103202847,185,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
294,35.35491103202847,192,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
293,5.86,630,12.59,35.0,8.37,Desktop
293,35.35491103202847,667,15.189008642602948,89.0,3.29,Desktop
292,2.23,461,3.52,45.0,6.5,Laptop
292,3.37,346,3.99,62.0,4.71,Desktop
292,35.35491103202847,321,15.189008642602948,9.0,32.5,Laptop
292,35.35491103202847,353,15.189008642602948,21.0,13.89,Laptop
292,35.35491103202847,155,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
291,2.65,439,3.99,89.0,3.27,Laptop
291,35.35491103202847,180,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
290,35.35491103202847,354,15.189008642602948,9.0,32.21,Laptop
290,35.35491103202847,654,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
289,35.35491103202847,313,15.189008642602948,6.4,45.12,Laptop
288,2.31,356,2.85,62.0,4.65,Desktop
288,24.02,631,52.58,25.0,11.53,Laptop
286,35.35491103202847,367,15.189008642602948,24.0,11.92,Laptop
286,35.35491103202847,182,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
285,35.35491103202847,321,15.189008642602948,35.0,8.13,Laptop
283,13.5,496,23.65,30.0,9.43,Laptop
283,35.35491103202847,674,15.189008642602948,86.0,3.29,Desktop
282,35.35491103202847,442,15.189008642602948,15.0,18.79,Laptop
282,35.35491103202847,431,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
281,35.35491103202847,430,15.189008642602948,62.0,4.53,Laptop
280,35.35491103202847,389,15.189008642602948,21.0,13.36,Laptop
279,35.35491103202847,328,15.189008642602948,24.0,11.62,Laptop
279,35.35491103202847,182,15.189008642602948,25.0,11.15,Laptop
277,35.35491103202847,314,15.189008642602948,35.0,7.9,Laptop
277,35.35491103202847,329,15.189008642602948,35.0,7.9,Laptop
277,35.35491103202847,359,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
277,35.35491103202847,207,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
277,35.35491103202847,183,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
276,35.35491103202847,410,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
275,35.35491103202847,346,15.189008642602948,10.0,27.46,Desktop
274,14.43,304,16.0,15.0,18.28,Desktop
272,35.35491103202847,420,15.189008642602948,15.0,18.1,Laptop
271,35.35491103202847,354,15.189008642602948,27.0,10.02,Laptop
270,35.35491103202847,259,15.189008642602948,8.0,33.79,Laptop
270,35.35491103202847,363,15.189008642602948,21.0,12.87,Laptop
270,35.35491103202847,208,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
269,35.35491103202847,350,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
268,7.66,333,9.53,62.0,4.32,Desktop
268,35.35491103202847,529,15.189008642602948,10.0,26.78,Laptop
268,20.62,468,35.97,27.0,9.93,Laptop
267,35.35491103202847,507,15.189008642602948,10.0,26.71,Laptop
267,35.35491103202847,299,15.189008642602948,15.0,17.83,Laptop
267,35.35491103202847,172,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
267,35.35491103202847,599,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
265,3.08,243,2.82,8.5,31.16,Laptop
265,35.35491103202847,176,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
263,35.35491103202847,528,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
263,35.35491103202847,283,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
262,35.35491103202847,318,15.189008642602948,4.5,58.26,Laptop
262,3.29,396,4.97,62.0,4.22,Desktop
261,8.7,650,21.69,25.0,10.44,Laptop
260,35.35491103202847,408,15.189008642602948,89.0,2.93,Laptop
260,35.35491103202847,315,15.189008642602948,9.0,28.93,Laptop
260,35.35491103202847,384,15.189008642602948,103.0,2.52,Server
256,35.35491103202847,316,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
256,3.02,398,4.69,62.37555732484076,121.6232388535032,Laptop
255,35.35491103202847,342,15.189008642602948,9.0,28.28,Laptop
254,35.35491103202847,314,15.189008642602948,25.0,10.16,Laptop
254,35.35491103202847,242,15.189008642602948,25.0,10.15,Laptop
253,35.35491103202847,525,15.189008642602948,27.0,9.37,Laptop
253,7.23,325,9.31,62.37555732484076,121.6232388535032,Desktop
252,35.35491103202847,546,15.189008642602948,5.5,45.8,Laptop
252,35.35491103202847,370,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
252,35.35491103202847,279,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
251,16.82,477,31.92,45.0,5.59,Desktop
251,35.35491103202847,619,15.189008642602948,86.0,2.92,Desktop
249,35.35491103202847,551,15.189008642602948,81.8,3.04,Desktop
248,35.35491103202847,231,15.189008642602948,6.0,41.28,Laptop
247,35.35491103202847,559,15.189008642602948,25.0,9.86,Laptop
247,35.35491103202847,327,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
246,35.35491103202847,294,15.189008642602948,25.0,9.85,Laptop
245,35.35491103202847,525,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
244,35.35491103202847,171,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
243,8.11,408,13.63,62.0,3.92,Desktop
243,35.35491103202847,292,15.189008642602948,15.0,16.22,Laptop
243,35.35491103202847,390,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
242,10.52,380,16.49,62.37555732484076,121.6232388535032,Laptop
241,35.35491103202847,421,15.189008642602948,10.0,24.06,Laptop
241,35.35491103202847,365,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
241,35.35491103202847,375,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
240,35.35491103202847,323,15.189008642602948,24.5,9.8,Laptop
239,35.35491103202847,318,15.189008642602948,24.5,9.77,Laptop
239,35.35491103202847,432,15.189008642602948,10.0,23.87,Laptop
238,35.35491103202847,460,15.189008642602948,27.0,8.82,Laptop
